,,,
Python笔录,2018/3/6 7:47,Python爬虫selenium & phantomJS,"selenium和phantomJS
目录清单
selenium和phantomjs概述
selenium常用API
案例操作：模拟登陆csdn
课程内容
1. selenium和phantomJS是什么东西
selenium是一套web网站自动化测试工具，主要通过命令行的操作完成常规可视化界面下的用户各种操作行为，因为其简单易学成本低，并且执行测试效率较高而在web自动化测试方面比较突出，该库可以直接运行操作各种主流浏览器，辅助浏览器自动完成表单互动、鼠标点击、鼠标拖拽、窗口切换等等各种用户行为，是一套非常好用且强大的测试库，但是selenium没有内置的浏览器模块，不能独立运行，必须要和第三方浏览器配合使用才可以完成自动化测试操作。
在实际操作的过程中，经常使用selenium和各大主流浏览器共同操作，如谷歌、火狐、IE等等，但是在selenium自动化测试发展过程中，有一个特殊的浏览器经常用于和它配合使用，就是比较出名的无界面浏览器phantomJS。
2. 爬虫、selenium、phantomJS
这时候问题就来了，爬虫中，为什么要涉及到selenium测试工具和无界面浏览器这样的东东呢？
说来话长了
故事背景：那是很久的以前，人们生活在一个非常平和的年代
老李住在人民小区的一所豪宅中，人人互爱互助，路不拾遗夜不闭户已经成了传统
这天，从遥远的他乡来了一个人~老王(爬虫)，禁不住五脏庙的闹腾，终于决定要找点吃的了，他一路独行直接进来了老李家，把老李留给媳妇的无骨炖鸡汤给吃了个精光，然后施施然潇洒的离去了..
[爬虫老王，根据自己需要的数据对于网站服务器老李进行了数据采集，服务器没有任何防范，数据直接被获取到了！]
老李终于回家了，发现有人动了他的鸡汤....于是，晚上老李家传来了老李的惨叫声.
老李吸取教训，应该是有小区之外的人进了小区，于是跟守门大妈说了一句，以后进门的人一定要问问有木有门卡(备注：门卡是小区住户才有的一种身份卡片)，有卡才让进小区，否则不允许进入
[服务器老李由于数据无端泄露导致出现了安全问题，于是进行了简单的升级防范，针对所有进行访问的用户验证其User-agent，如果User-agent不合适则禁止访问]
老王这天又饿的不行了，但是进小区时发现大妈竟然要查牌，好吧，老王找到小区的某个人，请它吃了顿饭，顺便看了看门卡长的什么样子，然后自己偷偷去做了一张一模一样的卡片，然后 老王又进去了老李家，半夜小区又传来了老李的惨叫~~
[爬虫老王通过抓包工具进行了服务器请求的抓包，分析了请求中的各项参数，在请求头中添加了浏览器的User-agent的值，再次访问服务器，顺利拿到了需要采集的数据]
老李愤慨于老王的行为，再次跟门口大妈说了说，家里的东西又被人动了，大妈回忆了一下这几天的情况，发现老王频繁的进入小区，于是大妈针对每天频繁进入小区的人单独进行了登记，注意防范，一旦出现就坚决不允许这样的人再进入小区
[服务器老李针对再次数据泄露，认识到了可能有非法用户多次采集数据造成的，于是针对限定时间频繁访问数据的操作进行了屏蔽，如果出现1分钟内访问次数超过30次的直接屏蔽ip地址]
<> -------------
老王这天来到小区门口，发现和他一样的老孙饿的皮包骨头，很诧异的问老孙什么情况，老孙据实说了实际情况，老孙已经进了大妈的黑名单，再也不能进小区觅食了！老王发现了这个问题之后，于是~每天只进入一次小区，还跟大妈很热情的打招呼呢.....老李是彻底的愤怒了，家里的吃的虽然没有像之前丢的那么频繁，但是终归还是丢了特别重要的部分，半夜时分，老李的惨叫是那么的惨绝人寰[爬虫老王限制了爬虫访问服务器的时间，根据正常用户的发送请求的时间，限制了不同爬取请求之间的休眠时间，尽管采集数据较慢，但是同样得到了数据]
<> -------------
老李这次学乖了，出门的时候给家里上锁了,在也不愁数据数据再次丢失的问题了[服务器老李在请求参数中，添加了一个加密字段，如果参数中包含了正确的加密字段，就允许访问数据，如果参数中没有标注则拒绝访问]
老王已经饿了太多天了
老王找到了传说中的某个大师，跟他学了旷古绝技，于是在某个艳阳高照的晴天，再次进了老李家....这天半夜，老李默默的坐了一个晚上[爬虫针对加密数据进行了分析追踪，得到了加密 的具体流程，于是进行了加密字段的重现，将加密数据通过请求传递给了服务器，顺利获取到了数据]
<> -------------
老李根据自己的需要，换了指纹密码锁[服务器针对数据安全问题，进行了再次升级，对数据进行了混淆编码的同时，通过混淆编码进行了多重加密操作，同时进行了多个字段的数字指纹签名操作，如果请求中不包含这些数据的情况下，拒绝提供数据]
<>-------------
老王看着紧锁的大门，想了很久....
这天老李家来了客人，好酒好菜两人畅谈甚久，夜幕时分，老王施施然从老李家走了出来，身旁就是老李相送[客户端老王看到服务器老李已经做了非常复杂的反爬虫操作，于是权衡之后不再做反扒操作，直接让自己变成了正式用户发送请求，同样获取到了数据]
而这里涉及到的正式用户的请求，就是直接通过浏览器发送请求访问服务器，用到的浏览器就是phantomJS无界面浏览器，通过selenium测试工具发送请求操作访问过程获取数据
准备工作：selenium和PhantomJS
phantomjs：一个独立的无界面浏览器，并不是python模块，所以需要单独下载安装；phantomjs官方网站：http://phantomjs.org/
selenium：独立的第三方模块，通过pip install selenium进行安装
3. selenium核心API
selenium.webdriver
find_element_by_id()
find_elements_by_name()
find_elemnets_by_xpath()
find_elements_by_link_text()
find_elemetns_by_partial_link_text()
find_elements_by_tag_name()
find_elements_by_class_name()
find_elements_by_css_selector()
根据标签编号查询标签对象
<div id=""box"">...</div>
driver.find_by_element_by_id(""box"")
同下：
from selenium.webdriver.common.by import By
driver.find_element(by=By.ID, value='box')
根据标签的name属性只查询标签对象
<div name=""real_name""></div>
driver.find_elements_by_name(""real_name"")
同下：
from selenium.webdriver.common.by import By
driver.find_elemnets(by=By.NAME, value='real_name')
根据xpath语法查询指定的标签
driver.find_elements_by_xpath('//input[id=""kw""]')
同下：
from selenium.webdriver.common.by import By
driver.find_elements(by=By.XPATH, value='//input[@id=""kw""]')
根据超链接标签链接文本查询标签
driver.find_elements_by_link_text('damu')
同下：
from selenium.webdriver.common.by import By
driver.find_elements(by=By.LINK_TEXT, value='damu')
根据超链接标签链接文本 扩展 查询标签
driver.find_elements_by_partial_link_text('damu')
同下：
from selenium.webdriver.common.by import By
driver.find_elements(by=By.PARTIAL_LINK_TEXT, value='damu')
根据标签名称查询标签
driver.find_elements_by_tag_text('damu')
同下：
from selenium.webdriver.common.by import By
driver.find_elements(by=By.TAG_NAME, value='damu')
根据标签的class名称查询标签
driver.find_elements_by_class_name("""")
同下：
from selenium.webdriver.common.by import By
driver.find_elements(by=By.CLASS_NAME)
根据标签的样式名称查询得到标签
driver.find_elements_by_css_selector(""#box > div"")
同下：
from selenium.webdriver.common.by import By
driver.find_elements(by=By.CSS_SELECT, value='#box')
driver.get(""http://www.baidu.com"")
如：driver = selenium.webdriver.PhantomJS()
如：driver = selenium.webdriver.Chrome()
selenium核心驱动模块，主要包含了web服务相关的核心操作，可以调用指定的服务器
接续：浏览器填写url地址访问文章：
接续：获取标签对象
selenium.webdirver.common.keys.Keys
from selenium.webdriver.common.keys import Keys
driver.find_element_by_id(""kw"").send_keys(Keys.CONTROL, ""a"")# ctrl+a全选
ALT:alt按键
NUMBER1：数字键1
LFET：←左方向键
F1：功能键F1
更多more~
from selenium.webdriver.support.ui import Select
选择下拉框：sl = Select(driver.find_element_by_id(""city""))
输入选择的值：
sl.select_by_index(1) # 根据值的索引赋值
sl.select_by_value(""zhengzhou"") # 根据具体下拉框的value赋值
sl.select_by_visible_text(""郑州"")# 根据下拉框显示的值赋值
sl.deselect_all() # 全部取消
选择输入框：kw = driver.find_element_by_id(""kw"")
输入数据：kw.send_keys(u""关键字"")
selenium用于操作用户键盘的核心模块
表单处理：输入框填写数据
表单处理：下拉列表框选择数据
键盘按键：功能键+字母按键
selenium.webdriver.ActionChains
from selenium.webdriver import ActionChains # 引入鼠标模块
su = driver.find_element_by_id(""su"") # 获取标签对象
ActionChains(driver).move_to_element(su).perform()# 鼠标移动到对象上
ActionChains(driver).move_to_element(su).click(su).perform()# 鼠标单击
ActionChains(driver).move_to_element(su).double_click(su).perform()# 鼠标双击
ActionChains(driver).move_to_element(su).context_click(su).perform()# 鼠标右键单击
ActionChains(driver).move_to_element(su).click_to_hold(su).perform()# 鼠标单击并按住
pos1 = driver.find_element_by_element(""pos1"")
pos2 = driver.find_element_by_element(""pos2"")
ActionChains(driver).drag_and_drop(pos1, pos2).perform() # 鼠标将pos1脱拽到pos2的位置
driver.find_element_by_id(""su"").click()
该模块包含了和鼠标操作相关的行为
模拟鼠标单击
鼠标链操作
页面窗口操作
driver.switch_to.window(""window name"")# 窗口诶切换
driver.forward()# 导航前进
driver.back()# 导航后退
cookie操作
driver.get_cookies()获取当前正在访问url地址的所有cookies数据
driver.delete_cookie(key)根据key值删除对应的cookie数据
driver.delete_all_cookies()清空cookie
网页延时：针对网页中通过Ajax异步加载Json数据的情况，不同的网速下返回Json数据并渲染页面会有延迟，网页中并不一定能正常获取数据，需要延时操作
# coding:utf-8from selenium import webdriverfrom selenium.webdriver.common.by import Byfrom selenium.webdriver.support.ui import WebDriverWaitfrom selenium.webdirver.support import except_conditions as ECdriver = webdriver.PhantomJS()driver.get(""http://www.baidu.com"")try: # 获取标签：间隔10S获取标签~一直等待到标签获取成功 element = WebDriverWait(driver, 10).until( EC.presence_of_element_located((By.ID, ""box"")) )finally: driver.quit()
这里的等待条件，就是except_conditions调用时执行的函数，内置如下条件可以直接调用
title_istitle_containspresence_of_element_locatedvisibility_of_element_locatedvisibility_ofpresence_of_all_elements_locatedtext_to_be_present_in_elementtext_to_be_present_in_element_valueframe_to_be_available_and_switch_to_itinvisibility_of_element_locatedelement_to_be_clickable – it is Displayed and Enabled.staleness_ofelement_to_be_selectedelement_located_to_be_selectedelement_selection_state_to_beelement_located_selection_state_to_bealert_is_present
# coding:utf-8from selenium import webdriverdriver = webdriver.PhantomJS()driver.implicitly_wait(10)driver.get(""http://www.baidu.com"")driver.find_element_by_id(""su"")
隐时等待：设置一个等待时间即可
显式等待
以上，是selenium核心的几个API操作方式
案例：CSDN登录
真实用户登录CSDN场景：
用户打开浏览器，访问并打开csdn登录网页
填写账号、密码，点击登录
进入CSDN主页
selenium配合phantomjs完成登录操作，并保存数据到文件中
# coding:utf-8from selenium import webdriverdriver = webdriver.PhantomJS(""./phantomjs-2.1.1/bin/phantomjs"")# 访问登录页面driver.get(""https://passport.csdn.net/account/login?ref=toolbar"")# 保存登录页面截图driver.save_screenshot(""csdn1.png"")# 获取登录 用户输入框、密码输入框u_name = driver.find_element_by_id(""username"").send_keys(""damumoye"")p_word = driver.find_element_by_id(""password"").send_keys(""********"")# 模拟点击登录login_btn = driver.find_element_by_css_selector(""#fm1 .logging"")login_btn.click()# 保存登录后的截图driver.save_screenshot(""csdn2.png"")# 保存数据with open(""csdn.html"", ""w"") as f: f.write(driver.page_source.encode(""utf-8""))# 退出浏览器driver.quit()"
,,,
大家学python,2017/10/12 19:35,python入门：让网页自己跑起来，selenium框架初探,"很多时候，我们希望计算机帮我做所有的事情。这一讲我们就来学习一下这样的智能技术。
这次的关键字是selenium框架，它让我们的程序直接在浏览器上运行。通过事先输入的脚本来代替我们的工作。掌握了这项技术之后，你可以拿着茶杯悠闲的看着程序帮你做事儿了。
selenium的安装（直接用pycharm即可）
浏览器驱动的安装（这里以谷歌浏览器为例）
注意点：尽量用最新的谷歌浏览器，然后选择最新的驱动即可。
http://chromedriver.storage.googleapis.com/index.html然后在里面选择最新的驱动
3.驱动放到python的安装目录
4.下面就可以跑我们的第一个小程序啦。
from selenium import webdriverdriver = webdriver.Chrome()driver.get(""http://www.baidu.com"")driver.find_element_by_id(""kw"").send_keys(""我爱python"")
接下来，拿起茶杯就可以慢慢欣赏浏览器自动运行啦。"
,,,
百味小生,2017/9/19 23:59,eclipse+TestNG+maven配置，selenium入门,"本文档是框架搭建一的延续，只针对selenium的入门，老司机的请绕道。
一.eclipse+TestNG环境配置
1.TestNG下载离线安装包，http://www.pc6.com/softview/SoftView_445585.html
2.安装方法:
a.把解压后的features中解压出来的testng的文件夹放入对应的eclipse的features文件夹内
b.把解压后的plugins中解压出来的testng的文件夹放入对应的eclipse的plugins文件夹内
c.重启eclipse
d.验证是否安装成功，file–>new–>other–>TestNg
3.Testng简介
Testng是一套开源测试框架，是从Junit继承而来，主要有以下特性:
annotations 注释，如 @test @BeforeMethod
支持多线程执行case
支持数据驱动 dataProvider
支持参参数
能够作为eclipse的插件
能够（配合reportng）生产客观的测试报告
可通过testng.xml管理执行case和suite
4.Testng使用
首先了解一下testng 的annotations
常见的有以下：
@BeforeClass: 该annotation在class激活之前执行
@BeforeMethod: 该annotation会在每个执行的方法之前执行
@Test ,该annotation 是你要执行测试的方法
@AfterMethod，该annotation在每个测试方法执行之后运行
@AfterClass 该annotation会在所有测试方法之后运行
实例：我们验证一下testng annotation 执行顺序，这个case里有两个测试 ，执行顺序为beforeClass->beforeMethod->test1->afterMethod->beforeMethod->
test2->afterMethod->afterClass.
5.运行结果
二.maven安装配置
1.下载网址：http://maven.apache.org/download.cgi
2.环境变量配置
a.新建系统变量
b.path的添加：%MAVEN_HOME%in
c.验证是否配置成功
3.本地仓库配置
本地仓库是用来存放联网下载的maven插件和jar包，maven本地仓库有的jar包将不再从互联网下载，所以本地仓库就相当于一个缓存。在maven的安装目录中的conf目录下有一个settings.xml文件，在这个文件中可配置本地仓库，如下图：
如果本地仓库不配置(那么就会从互联网上下载jar包，而且下载速度贼慢)，那么默认的本地仓库的位置就是${user.dir}/.m2/repository目录
4.全局settings配置文件和用户settings配置文件的区别：
全局settings配置文件：就是maven的安装目录中的conf目录下的settings.xml文件。该文件里面的所有配置可应用于所有项目。
用户settings配置文件，在${user.dir}/.m2/repository目录下，如果某些用户需要对maven特殊设置才能用到，一般用不到
本教程中统一使用全局settings.xml文件
5.在eclipse关联maven插件
a.指定installations
windows--preferences--maven--installations
刚才在电脑上装了一个maven的程序，这儿要让eclipse找到那个程序，因为最终运行maven项目是通过自己安装的maven程序运行的。一些高版本的eclipse默认内置了maven程序，但是我们一般不用内置的maven程序，原因是为了在项目中统一maven版本。那么怎么去让eclipse知道我用哪个maven程序呢？步骤如下：点击add按钮，弹出如下对话框，选择maven程序的安装目录
b.指定user setting
点击【Window】选项，在下拉框中选中【Preferences】，弹出如下对话框，在该对话框中指定user setting
c.通过eclipse浏览本地仓库
现在我们要通过eclipse浏览本地仓库了，怎么浏览呢？可先打开maven视图：
d.然后在输入框中输入maven
e.接着我们就要重建索引了，重建索引需要耗费一点时间，请耐心等待，过一会儿之后你就可以通过eclipse浏览本地仓库的内容了"
,,,
软件测试的修行者,2018/4/26 15:19,selenium+python学习5：find_element_by_css_selector定位详解,"css定位可以分为四类：id、class、其他属性、路径；
#id
driver.find_element_by_css_selector(‘tag_name#id_value’)：tag_name可有可无；
.class
driver.find_element_by_css_selector(‘tag_name.class_value’)：tag_name可有可无，没有的时候，点要带上；
注：有的class_value比较长，而且中间有空格时，不能把空格原样写进去，那样不能识别。这时，空格用点代替，前面要加上tag_name；
其他属性
driver.find_element_by_css_selector(“tag_name[attri_name=’attri_value’]”)：tag_name可有可无；
路径
driver.find_element_by_css_selector(""form#loginForm>ul>input[type='password']""）：注意它的层级关系使用大于号“>”"
,,,
马蚁蛋,2018/2/12 12:00,selenium系列教程｜1.windows下搭建环境,"selenium 介绍
selenium 是一个 web 的自动化测试工具，不少学习功能自动化的同学开始首选 selenium ，相因为它相比 QTP 有诸多有点：
免费，也不用再为破解 QTP 而大伤脑筋
小巧，对于不同的语言它只是一个包而已，而 QTP 需要下载安装1个多 G 的程序。
这也是最重要的一点，不管你以前更熟悉 C、 java、ruby、python、或都是 C# ， 你都可以通过 selenium 完成自动化测试，而 QTP 只支持 VBS
支持多平台：windows、linux、MAC ，支持多浏览器：ie、ff、safari、opera、chrome
支持分布式测试用例的执行，可以把测试用例分布到不同的测试机器的执行，相当 于分发机的功能。
准备工作
搭建平台 windows，准备工具如下：
~下载 python
http://python.org/getit/
~下载 setuptools -python 的基础包工具
http://pypi.python.org/pypi/setuptools
~下载 pip -python 的安装包管理工具
https://pypi.python.org/pypi/pip
因为版本都在更新，pyhton 选择2.7.xx ，setuptools 选择你平台对应的版本，pip 不 要担心 tar.gz 在 windows 下一样可用。
安装步骤
1.python 的安装 ，这个不解释，exe 文件运行安装即可，既然你选择 python，相信你 是熟悉 python 的，我安装目录 C:Python27
2.setuptools 的安装也非常简单，同样是 exe 文件，默认会找到python 的安装路径， 将安装到 C:Python27Libsite-packages 目录下
3.安装 pip ，我默认解压在了 C:pip-1.3.1 目录下
4.打开命令提示符（开始---cmd 回车）进入 C:pip-1.3.1目录下输入：
C:pip-1.3.1 > python setup.py install
「如果提示 python 不是内部或外部命令，去配置一下环境变量.
修改我的电脑->属性->高级->环境变量->系统变量中的 PATH 为:
变量名：PATH
变量值：;C:Python27」
5.再切换到 C:Python27Scripts 目录下输入：
C:Python27Scripts > easy_install pip
6.安装 selenium
下载地址： https://pypi.python.org/pypi/selenium
如果是联网状态的话，可以直接在
C:Python27Scripts 下输入命令安装：
C:Python27Scripts > pip install -U selenium
如果没联网（这个一般不太可能），下载 selenium 最新版本并解压，把整个目录放到C:Python27Libsite-packages 目录下。
7.下载并安装（http://www.java.com/zh_CN/download/chrome.jsp?locale=zh_CN） 什么？你没整过 java，参考其它文档吧！这不难。
8.下载 selenium 的服务端（https://code.google.com/p/selenium/）在页面的左侧 列表中找到selenium-server-standalone-XXX.jar
对！就是这个东西，把它下载下来并解压；
在 selenium-server-standalone-xxx.jar 目 录 下 使 用 命 令 java -jar selenium-server-standalone-xxx.jar 启动（如果打不开，查看是否端口被占 用： netstat -aon|findstr 4444） 。
安装 chromedriver
chrome driver 的下载自行百度。
1.下载解压，你会得到一个 chromedriver.exe 文件（我点开，运行提示 started no prot 9515 ，这是干嘛的？端口9515被占了？中间折腾了半天），后来才知道需要把这家伙放到 chrome 的安装目录下...GoogleChromeApplication ,然后设置 path 环境变量，把 chrome 的安装目录（我的：C:Program FilesGoogleChromeApplication），然后再调用 运行：
# coding = utf-8
from selenium import webdriver
driver =webdriver.Chrome()
driver.get('http://testpu')
print driver.title
driver.quit()
报错提示
Chrome version must be >= 27.0.1453.0 (Driver info: chromedriver=2.0,platform=Windows NT 5.1 SP3 x86)
说我 chrome 的版本没有大于27.0.1453.0 ，这个好办，更新到最新版本即可。
西边人细说测试，
头条号(软件测试资源站)作者，程序爬虫获取国内外测试资源分享给自学爱好者。
今日头条关注后，私信回复如下关键词获取大量打包资料下载。
测试资料、工具、Python、自动化测试报告、梯子 等"
,,,
原创,白果Java技术汇,技术干货分享丨Java Selenium 操作浏览器技术分析,"本篇文章介绍selenium 操作浏览器。
浏览器最大化 前进，后退， 刷新
public static void testBrowser(WebDriver driver) throws Exception
{
driver.get(""http://www.cnblogs.com/tankxiao"");
Thread.sleep(5000);
// 浏览器最大化
driver.manage().window().maximize();
driver.navigate().to(""http://www.baidu.com"");
// 刷新浏览器
driver.navigate().refresh();
// 浏览器后退
driver.navigate().back();
// 浏览器前进
driver.navigate().forward();
// 浏览器退出
driver.quit();
}
截图操作
public static void testScreenShot(WebDriver driver) throws Exception
{
driver.get(""http://www.baidu.com"");
File srcFile = ((TakesScreenshot)driver).getScreenshotAs(OutputType.FILE);
FileUtils.copyFile(srcFile, new File(""c:\1.png""));
}
模拟鼠标操作
public static void rightClickMouse(WebDriver driver)
{
driver.get(""http://www.baidu.com"");
Actions action = new Actions(driver);
action.contextClick(driver.findElement(By.id(""kw""))).perform();
}
杀掉Windows浏览器进程
public static void killProcess()
{
// kill firefox
WindowsUtils.tryToKillByName(""firefox.exe"");
// kill IE
WindowsUtils.tryToKillByName(""iexplore.exe"");
// kill chrome
WindowsUtils.tryToKillByName(""chrome.exe"");
}
应一些朋友的要求，我建了一个Java技术交流群：627563196，供大家交流交流。
非常感谢大家的支持，我现在也是在工作， 也在学习新的知识，现在的技术发展的很快，很多新东西必须学习才能提高开发效率，但是java必须得学，基础的东西一定要打牢，其他的东西学起来就很快了，再次感谢大家的支持，有你们，很愉快！"
,,,
51Testing软件测试网,2018/2/26 14:15,Selenium+Python-Unittest多线程生成报告,"前言
selenium多线程跑用例，这个前面一篇已经解决了，如何生成一个测试报告这个是难点，刚好在github上有个大神分享了BeautifulReport，完美的结合起来，就能生成报告了。
环境必备：
· python3.6 : BeautifulReport不支持2.7
· tomorrow : pip install tomorrow安装
· BeautifulReport : github下载后放到/Lib/site-packages/目录下
BeautifulReport
1.BeautifulReport下载地址：BeautifulReport
2.下载方法：
方法一 会使用git的直接用git下载到本地
git clone
方法二 点Clone or Download按钮，Download ZIP就能下载到本地了
3.下载完之后，把BeautifulReport整个包放到python的/Lib/site-packages/目录下
使用方法
1.项目结构：
case test开头的.py用例脚本
report 放生成的html报告
run_all.py 用于执行全部脚本
2.单个测试脚本test_a.py参考
3.run_all代码
4.报告效果图
备注：BeautifulReport是某大神在github分享的框架，这里借花献佛了，更多使用方法请前往51Testing软件测试网哈~。"
,,,
软件测试的修行者,2018/5/7 16:27,selenium+python学习11：unittest测试框架2,"setUp(self)和tearDown(self)
每个测试case运行前都需要运行setUp(self)；
每个测试case运行完后都要运行tearDown(self);
setUpClass(cls)和tearDownClass(cls)：必须使用@classmethod装饰器
所有case运行前只运行一次setUpClass(cls)；
所有case运行完后只运行一次tearDownClass(cls)；
例如：
...@classmethod # 这里的装饰器@classmethod必须有，标识为一个类方法，def setUpClass(cls):profile=webdriver.FirefoxProfile() cls.driver = webdriver.Firefox()cls.driver.implicitly_wait(30) ..."
,,,
